"file_path","ear_tag","date","full_text","corrupt"
"Cohort 1/Cull Point 4/Group 1/Males/Top/IMG_8095.JPG",5029,2024-05-31,"</s>5029
DATE: 05/31/2024
Group 1
all mock controls
Male",
"Cohort 1/Cull Point 4/Group 1/Males/Top/IMG_8083.JPG",5016,2024-05-31,"</s>5016
DATE: 05/31/2024
Group 1
all naive controls
Male",
"Cohort 1/Cull Point 4/Group 1/Males/Top/IMG_8097.JPG",5139,2024-05-31,"</s>5139
DATE: 05/31/2024
Group 1
all mock controls
Male",
"Cohort 1/Cull Point 4/Group 1/Males/Top/IMG_8096.JPG",5029,2024-05-31,"</s>5029
DATE: 05/31/2024
Group 1
all mock controls
Male",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9912.JPG",5139,2024-05-31,"</s>5139
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:40",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9906.JPG",5029,2024-05-31,"</s>5029
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:37",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9899.JPG",5136,2024-05-31,"</s>5136
DATE: 05/31/2024
Group 1
all naive controls
Male
05/31 /2024 11:34",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9898.JPG",5016,2024-05-31,"</s>5016
DATE:
05/31/2024
Group 1
all naive controls
Male
05/ 31/20 24 11:32",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9907.JPG",5029,2024-05-31,"</s>5029
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:37",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9913.JPG",5139,2024-05-31,"</s>5139
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:40",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9905.JPG",5029,2024-05-31,"</s>5029
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:37",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9911.JPG",5139,2024-05-31,"</s>5139
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:40",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9910.JPG",5139,2024-05-31,"</s>5139
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:40",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9904.JPG",5029,2024-05-31,"</s>5029
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:37",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9900.JPG",5136,2024-05-31,"</s>5136
51336
DATE: 05/31/2024
Group 1
all naive controls
Male
05/31 /2024 11:35","False"
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9914.JPG",5139,2024-05-31,"</s>5139
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:40",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9915.JPG",5110,2024-05-31,"</s>5110
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:41",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9901.JPG",5136,2024-05-31,"</s>5136
DATE: 05/31/2024
Group 1
all naive controls
Male
05/31 /2024 11:35",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9917.JPG",5110,2024-05-31,"</s>5110
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:42",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9903.JPG",5136,2024-05-31,"</s>5136
DATE: 05/31/2024
Group 1
all naive controls
Male
05/31 /2024 11:35",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9902.JPG",5136,2024-05-31,"</s>5136
DATE: 05/31/2024
Group 1
all naive controls
Male
05/31 /2024 11:35",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9916.JPG",5110,2024-05-31,"</s>5110
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:42",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9918.JPG",5110,2024-05-31,"</s>5110
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:42",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9919.JPG",5110,2024-05-31,"</s>5110
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:42",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9909.JPG",5029,2024-05-31,"</s>5029
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:37",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9896.JPG",5016,2024-05-31,"</s>5016
DATE:
05/31/2024
Group 1
all naive controls
Male
05/ 31/20 24 11:32",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9897.JPG",5016,2024-05-31,"</s>5016
DATE:
05/31/2024
Group 1
all naive controls
Male
05/ 31/2044 11:32",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9908.JPG",5029,2024-05-31,"</s>5029
DATE: 05/31/2024
Group 1
all mock controls
Male
05/31 /2024 11:37",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9895.JPG",5016,2024-05-31,"</s>5016
DATE:
05/31/2024
Group 1
all naive controls
Male
05/ 31/20 24 11:32",
"Cohort 1/Cull Point 4/Group 1/Males/Side/IMG_9894.JPG",5016,2024-05-31,"</s>5016
DATE: 05/31/2024
Group 1
all naive controls
Male
05/31 /2024 11:32",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9959.JPG",5062,2024-04-30,"</s>5062
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9971.JPG",5093,2024-04-30,"</s>5093
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9965.JPG",5094,2024-04-30,"</s>5094
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0014.JPG",5201,2024-04-30,"</s>5201
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0028.JPG",5200,2024-04-30,"</s>5200
5
5200
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0029.JPG",5200,2024-04-30,"</s>5200
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0001.JPG",5075,2024-04-30,"</s>5075
04/30/2024
DATE:
Group 2
+ diet 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0015.JPG",5201,2024-04-30,"</s>5201
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9964.JPG",5094,2024-04-30,"</s>5094
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9970.JPG",5093,2024-04-30,"</s>5093
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9958.JPG",5062,2024-04-30,"</s>5062
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9966.JPG",5094,2024-04-30,"</s>5094
DATE: 04/30/2024
Group 2
+ diet, 3 nave controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9972.JPG",5093,2024-04-30,"</s>5093
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0003.JPG",5075,2024-04-30,"</s>5075
04/30/2024
DATE:
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9999.JPG",5075,2024-04-30,"</s>5075
DATE: 04/30/2024
Group 2
+ diet. 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0017.JPG",5201,2024-04-30,"</s>5201
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0016.JPG",5201,2024-04-30,"</s>5201
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0002.JPG",5075,2024-04-30,"</s>5075
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9998.JPG",5189,2024-04-30,"</s>5189
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9973.JPG",5165,2024-04-30,"</s>5165
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9967.JPG",5094,2024-04-30,"</s>5094
DATE: 04/30/2024
Group 2
+ diet, 3 nave controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9963.JPG",5062,2024-04-30,"</s>5062
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9977.JPG",5165,2024-04-30,"</s>5165
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0006.JPG",5076,2024-04-30,"</s>5076
DATE: 04/30/2024
Group 2
+ diet: 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0012.JPG",5076,2024-04-30,"</s>5076
DATE: 04/30/2024
Group 2
+ diet, mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9988.JPG",5187,2024-04-30,"</s>5187
DATE: 04/30/2024
Group 2
+ diet, 3, naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0013.JPG",5076,2024-04-30,"</s>5076
DATE: 04/30/2024
Group 2
+ diet, mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9989.JPG",5187,2024-04-30,"</s>5187
DATE: 04/30/2024
Group 2
+ diet, 3, naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0007.JPG",5076,2024-04-30,"</s>5076
DATE: 04/30/2024
Group 2
+ diet: 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9976.JPG",5165,2024-04-30,"</s>5165
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9962.JPG",5062,2024-04-30,"</s>5062
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9974.JPG",5165,2024-04-30,"</s>5165
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9960.JPG",5062,2024-04-30,"</s>5062
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9948.JPG",5060,2024-04-30,"</s>5060
DATE: 04/30/2024
Group 2
+ diet, 3 native controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0039.JPG",5170,2024-04-30,"</s>5170
04/30/2024
DATE:
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0011.JPG",5076,2024-04-30,"</s>5076
DATE: 04/30/2024
Group 2
+ diet, mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0005.JPG",5075,2024-04-30,"</s>5075
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0004.JPG",5075,2024-04-30,"</s>5075
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0010.JPG",5076,2024-04-30,"</s>5076
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0038.JPG",5170,2024-04-30,"</s>5170
04/30/2024
DATE:
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9949.JPG",5060,2024-04-30,"</s>5060
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9961.JPG",5062,2024-04-30,"</s>5062
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9975.JPG",5165,2024-04-30,"</s>5165
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0042.JPG",5170,2024-04-30,"</s>5170
04/30/2024
DATE:
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0041.JPG",5170,2024-04-30,"</s>5170
5/170
04/30/2024
DATE:
Group 2
+ diet, 3 mock controls
Female","False"
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0040.JPG",5170,2024-04-30,"</s>5170
04/30/2024
DATE:
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9978.JPG",5165,2024-04-30,"</s>5165
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9950.JPG",5060,2024-04-30,"</s>5060
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0035.JPG",5173,2024-04-30,"</s>5173
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0021.JPG",5200,2024-04-30,"</s>5200
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9993.JPG",5189,2024-04-30,"</s>5189
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0009.JPG",5076,2024-04-30,"</s>5076
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9987.JPG",5187,2024-04-30,"</s>5187
DATE: 04/30/2024
Group 2
+ diet, 3, nave controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9986.JPG",5187,2024-04-30,"</s>5187
DATE: 04/30/2024
Group 2
+ diet, 3, naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9992.JPG",5187,2024-04-30,"</s>5187
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0008.JPG",5076,2024-04-30,"</s>5076
DATE: 04/30/2024
Group 2
+ diet: 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0020.JPG",5201,2024-04-30,"</s>5201
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0034.JPG",5173,2024-04-30,"</s>5173
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9951.JPG",5060,2024-04-30,"</s>5060
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9979.JPG",5168,2024-04-30,"</s>5168
DATE: 04/30/2024
Group 2
+ diet. 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9953.JPG",5060,2024-04-30,"</s>5060
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0022.JPG",5200,2024-04-30,"</s>5200
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0036.JPG",5173,2024-04-30,"</s>5173
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9984.JPG",5168,2024-04-30,"</s>5168
DATE: 04/30/2024
Group 2
+ diet: 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9990.JPG",5187,2024-04-30,"</s>5187
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9991.JPG",5187,2024-04-30,"</s>5187
DATE: 04/30/2024
Group 2
+ diet, 3, naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9985.JPG",5168,2024-04-30,"</s>5168
DATE: 04/30/2024
Group 2
+ diet: 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0037.JPG",5170,2024-04-30,"</s>5170
04/30/2024
DATE:
Group 2
+ diet, 3, mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0023.JPG",5200,2024-04-30,"</s>5200
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9952.JPG",5060,2024-04-30,"</s>5060
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9956.JPG",5062,2024-04-30,"</s>5062
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9981.JPG",5168,2024-04-30,"</s>5168
DATE: 04/30/2024
Group 2
+ diet: 3 nave controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9995.JPG",5189,2024-04-30,"</s>5189
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0027.JPG",5200,2024-04-30,"</s>5200
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0033.JPG",5173,2024-04-30,"</s>5173
04/30/2024
DATE:
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0032.JPG",5173,2024-04-30,"</s>5173
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0026.JPG",5200,2024-04-30,"</s>5200
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9994.JPG",5189,2024-04-30,"</s>5189
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9980.JPG",5168,2024-04-30,"</s>5168
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9957.JPG",5062,2024-04-30,"</s>5062
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9955.JPG",5060,2024-04-30,"</s>5060
DATE: 04/30/2024
Group 2
+ diet, 3, naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9969.JPG",5093,2024-04-30,"</s>5093
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9996.JPG",5189,2024-04-30,"</s>5189
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9982.JPG",5168,2024-04-30,"</s>5168
DATE: 04/30/2024
Group 2
+ diet. 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0018.JPG",5201,2024-04-30,"</s>5201
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0030.JPG",5173,2024-04-30,"</s>5173
04/30/2024
DATE:
Group 2
+ diet, mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0024.JPG",5200,2024-04-30,"</s>5200
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0025.JPG",5200,2024-04-30,"</s>5200
DATE: 04/30/2024
Group 2
+ diet. 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0031.JPG",5173,2024-04-30,"</s>5173
04/30/2024
DATE:
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9983.JPG",5168,2024-04-30,"</s>5168
DATE: 04/30/2024
Group 2
+ diet: 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_0019.JPG",5201,2024-04-30,"</s>5201
DATE: 04/30/2024
Group 2
+ diet, 3 mock controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9997.JPG",5189,2024-04-30,"</s>5189
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9968.JPG",5094,2024-04-30,"</s>5094
DATE: 04/30/2024
Group 2
+ diet, 3 nave controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Top/IMG_9954.JPG",5060,2024-04-30,"</s>5060
DATE: 04/30/2024
Group 2
+ diet, 3, naive controls
Female",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9420.JPG",5165,2024-04-30,"</s>5165
DATE:
04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/ 30/20 24 14:03",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9434.JPG",5187,2024-04-30,"</s>5187
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/30 /2024 14:10",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9408.JPG",5062,2024-04-30,"</s>5062
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/30 /2024 13:50",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9409.JPG",5094,2024-04-30,"</s>5094
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/30 /2024 13:53",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9435.JPG",5189,2024-04-30,"</s>5189
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/30 /2024 14:13",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9421.JPG",5165,2024-04-30,"</s>5165
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/30 /2024 14:03",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9437.JPG",5189,2024-04-30,"</s>5189
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/30 /2024 14:13",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9423.JPG",5165,2024-04-30,"</s>5165
DATE:
04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/ 30/20 24 14:03",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9422.JPG",5165,2024-04-30,"</s>5165
DATE:
04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/ 30/20 24 14:03",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9436.JPG",5189,2024-04-30,"</s>5189
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/30 /2024 14:13",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9397.JPG",5060,2024-04-30,"</s>5060
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/30 /2024 13:47",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9432.JPG",5187,2024-04-30,"</s>5187
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/30 /2024 14:10",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9426.JPG",5168,2024-04-30,"</s>5168
DATE:
04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/ 30/20 24 14:06",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9427.JPG",5168,2024-04-30,"</s>5168
DATE:
04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/ 30/20 24 14:07",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9433.JPG",5187,2024-04-30,"</s>5187
DATE:
04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/ 30/20 24 14:10",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9419.JPG",5165,2024-04-30,"</s>5165
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/30 /2024 14:03",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9425.JPG",5168,2024-04-30,"</s>5168
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/30 /2024 14:06",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9431.JPG",5187,2024-04-30,"</s>5187
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/30 /2024 14:10",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9430.JPG",5187,2024-04-30,"</s>5187
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/30 /2024 14:10",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9424.JPG",5165,2024-04-30,"</s>5165
DATE:
04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/ 30/20 24 14:03",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9418.JPG",5093,2024-04-30,"</s>5093
DATE: 04/30/2024
Group 2
+ diet, 3 naive controls
Female
04/30 /2024 13:59",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9443.JPG",5076,2024-04-30,"</s>5076
DATE:
04/30/2024
Group 2
+ diet, 3 mock controls
Female
04/ 30/20 24 14:24",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9457.JPG",5173,2024-04-30,"</s>5173
DATE:
04/30/2024
Group 2
+ diet, 3 mock controls
Female
04/ 30/20 24 14:37",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9456.JPG",5200,2024-04-30,"</s>5200
DATE:
04/30/2024
Group 2
+ diet, 3 mock controls
Female
04/ 30/20 24 14:33",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9442.JPG",5076,2024-04-30,"</s>5076
DATE:
04/30/2024
Group 2
+ diet, 3 mock controls
Female
04/ 30/20 24 14:24",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9454.JPG",5200,2024-04-30,"</s>5200
DATE:
04/30/2024
Group 2
+ diet, 3 mock controls
Female
04/ 30/20 24 14:33",
"Cohort 1/Cull Point 3/Group 2/Females/Side/IMG_9440.JPG",5075,2024-04-30,"</s>5075
DATE:
04/30/2024
Group 2
+ diet, 3 mock controls
Female
04/ 30/20 24 14:20",
